landslide_id,latitude,longitude,landslide,event_date
110144,16.62061214,-90.2931446,0,2017-04-04
110146,15.54332314,-89.39919148,0,2019-09-07
110146,15.54332314,-89.39919148,0,2014-12-14
110146,15.54332314,-89.39919148,0,2011-10-26
110147,15.71165565,-88.31314311,0,2021-05-26
110151,17.30485793,-90.39262128,0,2014-09-19
110152,16.57320557,-90.12400276,0,2018-09-10
110155,14.05570131,-90.71735809,0,2016-03-17
110155,14.05570131,-90.71735809,0,2017-07-13
110158,15.89617717,-89.58627686,0,2016-02-02
110160,16.39962005,-89.2098168,0,2016-05-17
110165,15.66021154,-88.71786226,0,2016-07-02
110165,15.66021154,-88.71786226,0,2016-10-15
110166,16.48939142,-89.43812213,0,2012-05-16
110166,16.48939142,-89.43812213,0,2015-08-24
110166,16.48939142,-89.43812213,0,2021-07-03
110168,17.33488412,-89.17107906,0,2016-05-13
110169,14.3205783,-91.02064598,0,2015-01-29
110169,14.3205783,-91.02064598,0,2015-10-27
110170,14.62551777,-91.96707793,0,2012-03-25
110171,17.52551985,-90.55900283,0,2017-02-06
110172,16.04405077,-90.68475601,0,2017-03-04
110173,17.51048529,-90.26465123,0,2016-04-13
110175,13.98341586,-90.63777982,0,2011-11-28
110175,13.98341586,-90.63777982,0,2017-01-19
110175,13.98341586,-90.63777982,0,2015-10-21
110176,15.29499081,-88.90099859,0,2011-03-06
110176,15.29499081,-88.90099859,0,2011-10-04
110180,17.76225234,-89.82339838,0,2015-07-19
110186,17.11269441,-89.96227762,0,2017-09-02
110189,14.35431251,-91.27996231,0,2019-12-10
110189,14.35431251,-91.27996231,0,2017-05-07
110191,14.03462449,-89.99550961,0,2021-04-10
110192,14.13894241,-91.13498231,0,2018-12-29
110194,14.88473536,-92.0242343,0,2017-05-25
110200,14.7388591,-90.13353738,0,2013-03-10
110200,14.7388591,-90.13353738,0,2016-04-03
110201,13.90251984,-90.12090525,0,2016-02-28
110202,14.05585742,-90.92147397,0,2016-11-06
110204,17.52358733,-89.46332779,0,2014-01-23
110206,17.79723175,-90.03014694,0,2014-10-15
110208,17.50038512,-89.2419363,0,2014-12-23
110208,17.50038512,-89.2419363,0,2017-02-23
110208,17.50038512,-89.2419363,0,2012-01-17
110210,16.92260675,-90.09322438,0,2012-11-11
110219,17.41647677,-90.83698415,0,2010-03-30
110239,14.58034187,-91.61746795,0,2019-06-27
110240,17.59596269,-90.88645485,0,2014-11-20
110242,17.30265893,-90.02750652,0,2015-01-18
110242,17.30265893,-90.02750652,0,2021-03-18
110244,15.84339205,-89.65219128,0,2018-04-04
110248,17.16537513,-89.25488305,0,2012-01-19
110248,17.16537513,-89.25488305,0,2020-10-02
110250,17.39500679,-89.56842869,0,2017-10-06
110250,17.39500679,-89.56842869,0,2012-01-06
110253,16.97742015,-89.40721066,0,2019-11-16
110253,16.97742015,-89.40721066,0,2017-11-27
110257,15.52829987,-90.01513813,0,2015-03-24
110262,14.38522527,-91.89607989,0,2018-07-17
110265,15.43912979,-89.88829176,0,2014-01-02
110267,17.29731314,-90.90692123,0,2018-06-19
110268,15.80159501,-91.8425722,0,2012-05-09
110268,15.80159501,-91.8425722,0,2015-06-24
110270,15.84649327,-88.80024717,0,2010-05-18
110273,15.6106303,-89.68667092,0,2011-07-27
110283,15.96645649,-90.09976506,0,2017-04-25
110283,15.96645649,-90.09976506,0,2020-04-01
110283,15.96645649,-90.09976506,0,2013-11-08
110283,15.96645649,-90.09976506,0,2021-10-23
110286,14.17050421,-91.38117515,0,2010-08-11
110286,14.17050421,-91.38117515,0,2020-04-30
110288,15.94944816,-90.45076671,0,2018-06-17
110289,15.77570151,-90.87620962,0,2016-04-03
110290,15.69195181,-90.32607893,0,2016-09-20
110291,17.1242712,-90.13139473,0,2016-02-19
110291,17.1242712,-90.13139473,0,2017-09-20
110296,15.03419275,-89.64026519,0,2012-02-14
110299,15.72145398,-89.68757077,0,2017-04-20
110304,14.22683389,-90.88368316,0,2016-06-21
110308,17.50308077,-90.75282638,0,2014-10-02
110309,14.25892345,-89.64668213,0,2010-04-09
110310,14.45513518,-89.74972724,0,2021-12-14
110312,14.8723709,-90.01787875,0,2019-10-22
110315,15.82091004,-89.2990112,0,2014-10-24
110319,15.6067236,-88.82080636,0,2018-03-31
110323,16.30499647,-90.09197859,0,2014-04-09
110325,15.66634623,-90.1273462,0,2018-11-30
110325,15.66634623,-90.1273462,0,2015-04-15
110327,15.38264412,-89.71419447,0,2017-12-30
110330,16.19462484,-89.81545827,0,2012-11-02
110331,16.62350795,-89.44613687,0,2021-03-04
110333,15.96856,-90.5215012,0,2010-08-31
110334,16.26002539,-90.07168461,0,2014-03-07
110335,17.22527125,-91.42874681,0,2012-02-13
110335,17.22527125,-91.42874681,0,2016-10-13
110342,17.76440439,-89.62501439,0,2012-03-27
110347,17.66465026,-89.2764294,0,2010-04-30
110349,14.23044641,-90.6787179,0,2014-05-16
110349,14.23044641,-90.6787179,0,2011-03-08
110351,16.86488654,-90.47002611,0,2016-04-06
110352,15.58106213,-90.86109312,0,2021-06-28
110353,13.89797078,-90.37387535,0,2021-07-01
110355,16.75081385,-89.43792006,0,2016-09-06
110355,16.75081385,-89.43792006,0,2014-04-26
110357,14.47594333,-91.32191184,0,2014-07-26
110358,15.89066139,-91.77485733,0,2021-06-18
110359,17.70313571,-90.47965173,0,2017-06-16
110360,16.57828275,-89.47539455,0,2016-09-23
110365,17.36526922,-89.70809314,0,2011-06-28
110377,15.8098993,-88.44110246,0,2021-04-26
110381,15.03880765,-89.34040173,0,2013-07-14
110383,14.2398823,-90.67583709,0,2012-08-20
110385,14.47346385,-91.81700126,0,2020-12-31
110388,17.38839286,-90.90468238,0,2013-08-25
110388,17.38839286,-90.90468238,0,2016-11-16
110390,16.18255341,-89.54401943,0,2017-07-08
110391,17.00197333,-89.98659519,0,2018-01-19
110391,17.00197333,-89.98659519,0,2010-10-13
110394,15.2031567,-89.17893103,0,2011-07-18
110395,16.53382609,-89.88261366,0,2014-11-13
110396,13.9571278,-90.36803,0,2016-12-07
110407,14.25657965,-91.49693372,0,2018-04-04
110407,14.25657965,-91.49693372,0,2017-03-31
110408,14.3980924,-91.60691697,0,2011-07-13
110409,16.62142762,-89.24812415,0,2014-07-13
110409,16.62142762,-89.24812415,0,2015-09-20
110418,14.31514005,-89.73715675,0,2016-02-21
110423,17.22466742,-90.65442978,0,2010-02-28
110425,15.99371612,-89.7193322,0,2011-01-05
110425,15.99371612,-89.7193322,0,2020-05-28
110437,14.32179008,-89.73995706,0,2011-07-03
110438,16.22391067,-89.91894988,0,2014-05-21
110439,15.74923216,-88.80662182,0,2017-04-04
110439,15.74923216,-88.80662182,0,2010-01-25
110440,15.13811626,-89.51579956,0,2021-08-01
110440,15.13811626,-89.51579956,0,2020-12-24
110441,14.22110394,-91.35541879,0,2016-06-07
110441,14.22110394,-91.35541879,0,2014-07-11
110442,16.1832038,-89.22311634,0,2019-09-27
110447,14.71926603,-92.10586249,0,2019-11-21
110449,14.91694629,-92.06225046,0,2014-03-20
110450,15.32931562,-89.29783964,0,2015-01-08
110451,16.61390501,-89.41584556,0,2011-01-03
110451,16.61390501,-89.41584556,0,2015-04-23
110455,14.60003674,-92.00659479,0,2015-11-15
110456,14.36680087,-90.3965764,0,2012-05-20
110456,14.36680087,-90.3965764,0,2021-01-25
110457,15.7745538,-89.39874769,0,2015-04-14
110458,15.93253278,-90.68728239,0,2019-10-30
110461,16.99090822,-89.78786924,0,2017-10-27
110461,16.99090822,-89.78786924,0,2021-11-12
110461,16.99090822,-89.78786924,0,2011-07-17
110464,15.34407765,-89.62366064,0,2017-08-23
110464,15.34407765,-89.62366064,0,2010-05-04
110473,16.20575308,-89.79232744,0,2015-04-20
110474,16.94008169,-89.37029229,0,2016-11-07
110479,16.84241,-90.33795,0,2021-08-22
110481,14.47989173,-91.6458928,0,2010-04-21
110484,14.22429726,-90.34215536,0,2019-12-21
110484,14.22429726,-90.34215536,0,2019-07-24
110490,17.14744946,-89.26105574,0,2021-07-16
110490,17.14744946,-89.26105574,0,2020-11-16
110500,14.9109683,-89.20604174,0,2013-09-07
110500,14.9109683,-89.20604174,0,2017-05-22
110501,14.08331393,-90.58038893,0,2012-12-14
110504,16.89884291,-89.27328199,0,2012-06-18
110510,16.07531349,-90.09311105,0,2013-10-11
110510,16.07531349,-90.09311105,0,2013-08-12
110512,14.86122137,-89.83907888,0,2017-04-07
110515,14.51369556,-89.70650612,0,2017-07-28
110516,16.96553496,-89.8806715,0,2014-05-15
110517,16.82485642,-89.78321941,0,2018-12-07
110518,16.19043205,-90.29829891,0,2021-01-14
110523,14.40718306,-89.52587068,0,2018-09-17
110525,17.25850118,-89.44892062,0,2012-10-06
110526,16.55150304,-90.05230655,0,2018-03-13
110530,17.13112266,-91.04885226,0,2015-09-27
110532,16.67658638,-90.29321022,0,2020-06-02
110532,16.67658638,-90.29321022,0,2013-07-29
110538,15.24604703,-90.09014342,0,2018-04-14
110542,17.14124891,-90.92126222,0,2014-11-27
110542,17.14124891,-90.92126222,0,2020-06-23
110544,16.61513353,-90.35438093,0,2013-04-10
110545,16.46623329,-89.83035843,0,2017-06-10
110545,16.46623329,-89.83035843,0,2011-04-10
110548,15.5001078,-89.78230508,0,2010-08-25
110551,17.62098542,-90.82025239,0,2020-08-01
110553,14.31641408,-90.78250326,0,2020-05-14
110561,14.80299922,-90.34326467,0,2011-02-12
110561,14.80299922,-90.34326467,0,2013-09-08
110562,15.91453237,-91.13681785,0,2018-11-23
110563,16.25692328,-89.88610787,0,2012-12-26
110565,14.21607327,-89.60071693,0,2010-09-30
110567,15.66248624,-89.4348121,0,2019-07-04
110568,14.41172664,-92.02146441,0,2015-03-24
110569,17.21987145,-90.56268263,0,2019-12-18
110573,16.0549599,-90.34603554,0,2010-08-05
110574,15.96566084,-91.04613968,0,2020-09-17
110583,16.78575877,-89.46751167,0,2018-05-19
110583,16.78575877,-89.46751167,0,2017-10-10
110583,16.78575877,-89.46751167,0,2012-01-03
110586,14.85474351,-89.45189612,0,2010-09-18
110587,14.1282866,-91.17870022,0,2013-10-08
110588,14.40727807,-92.04626382,0,2021-08-13
110589,17.64307986,-90.8194373,0,2020-12-26
110591,14.27964733,-90.57245044,0,2018-01-07
110591,14.27964733,-90.57245044,0,2010-05-01
110600,14.50243901,-91.82250197,0,2015-01-10
110605,17.14342437,-91.2463963,0,2011-10-03
110606,15.59309,-88.93149025,0,2015-10-06
110606,15.59309,-88.93149025,0,2011-03-31
110607,17.14401268,-90.81708314,0,2015-04-03
110607,17.14401268,-90.81708314,0,2019-10-17
110607,17.14401268,-90.81708314,0,2017-04-15
110610,14.80431332,-89.20764859,0,2013-12-29
110610,14.80431332,-89.20764859,0,2016-01-09
110611,14.6432014,-89.71815811,0,2021-12-08
110611,14.6432014,-89.71815811,0,2010-10-17
110612,16.00829656,-89.86418165,0,2011-11-04
110616,15.48747114,-89.51986148,0,2016-01-24
110619,16.17698622,-90.18559423,0,2016-03-19
110620,16.50656151,-89.62021223,0,2019-02-09
110623,14.19548968,-91.57636695,0,2010-09-22
110624,17.74945983,-90.69676163,0,2021-09-17
110627,17.13241394,-89.37215117,0,2018-06-14
110630,15.82950139,-90.71438623,0,2016-05-25
110630,15.82950139,-90.71438623,0,2019-05-28
110631,15.04758735,-89.60383772,0,2011-03-19
110631,15.04758735,-89.60383772,0,2015-04-24
110632,15.5834815,-90.02228564,0,2010-01-27
110635,14.1365953,-91.6463417,0,2016-05-27
110636,15.86306085,-91.14827973,0,2012-01-07
110639,14.32375385,-90.78158851,0,2016-03-04
110641,14.52340152,-89.94666116,0,2015-04-20
110644,17.22237366,-89.38909478,0,2014-01-09
110650,16.56042498,-90.59885172,0,2013-11-09
110650,16.56042498,-90.59885172,0,2019-12-17
110656,15.6519452,-89.16623435,0,2019-07-01
110656,15.6519452,-89.16623435,0,2016-01-18
110658,16.84415001,-89.57800981,0,2015-12-12
110658,16.84415001,-89.57800981,0,2017-07-20
110660,15.77539826,-89.34733508,0,2015-01-16
110663,17.42544558,-89.61202651,0,2021-03-19
110664,17.52332577,-90.24770089,0,2018-04-27
110665,17.42538333,-90.92408949,0,2021-03-28
110669,13.96364836,-90.87895542,0,2013-06-16
110671,16.79876689,-90.05377792,0,2017-12-12
110672,17.78689592,-89.80719051,0,2021-01-12
110672,17.78689592,-89.80719051,0,2015-05-13
110673,16.48461692,-90.54750428,0,2012-04-23
110673,16.48461692,-90.54750428,0,2013-08-14
110677,14.51632327,-91.81300935,0,2015-09-25
110677,14.51632327,-91.81300935,0,2018-03-31
110679,16.41107563,-89.78816686,0,2013-10-21
110682,15.83736629,-89.81445914,0,2012-09-07
110684,15.90013713,-91.06142157,0,2018-01-16
110687,15.55864727,-89.36798963,0,2019-11-05
110689,17.48822735,-89.84382384,0,2019-04-05
110690,14.82908263,-90.57568832,0,2015-07-18
110690,14.82908263,-90.57568832,0,2010-12-04
110695,17.06850954,-89.53650107,0,2013-04-10
110700,15.97998964,-90.90327528,0,2012-05-16
110703,15.28938518,-89.1768721,0,2018-05-12
110705,15.47850111,-89.9177999,0,2021-11-10
110706,17.61227571,-90.44463237,0,2012-05-28
110716,14.96985685,-89.57715287,0,2011-09-14
110717,15.12692199,-89.43829722,0,2013-06-02
110726,15.57333462,-89.99280043,0,2011-10-17
110726,15.57333462,-89.99280043,0,2019-05-21
110731,17.64153012,-90.33254381,0,2012-10-19
110732,17.04076206,-89.75363961,0,2013-04-06
110732,17.04076206,-89.75363961,0,2014-07-04
110736,16.83865531,-89.82128557,0,2014-10-15
110743,15.59978069,-89.19669873,0,2016-05-11
110744,14.61328676,-89.55306114,0,2013-04-13
110745,17.57109429,-90.9780175,0,2011-11-11
110746,16.86705637,-89.30722177,0,2018-02-10
110746,16.86705637,-89.30722177,0,2019-02-06
110746,16.86705637,-89.30722177,0,2012-07-06
110747,17.33309745,-90.38532253,0,2012-07-02
110749,15.97168944,-89.45463415,0,2019-10-09
110755,16.07622477,-90.3817303,0,2013-04-02
110756,17.22686399,-89.8046255,0,2014-12-09
110760,16.60314576,-89.41551241,0,2020-11-07
110760,16.60314576,-89.41551241,0,2016-12-15
110762,16.5854259,-90.44736915,0,2012-07-25
110765,17.49099189,-89.73977046,0,2017-12-30
110766,15.82274039,-89.79225634,0,2012-04-06
110768,15.42267394,-88.64162593,0,2015-06-16
110769,14.15368008,-91.09271853,0,2019-06-01
110772,17.47614096,-90.98813125,0,2020-03-23
110774,16.63157952,-89.18013003,0,2014-06-15
110788,14.86728547,-89.56218691,0,2011-11-04
110790,14.05568384,-91.47278083,0,2017-09-07
110796,15.34614957,-89.15383762,0,2019-06-10
110798,14.35078653,-90.98023112,0,2015-05-10
110807,16.67417143,-90.66907807,0,2019-05-02
110807,16.67417143,-90.66907807,0,2015-02-09
110808,14.43571264,-91.01310753,0,2021-06-09
110808,14.43571264,-91.01310753,0,2011-09-03
110809,17.69240767,-90.8292084,0,2020-05-06
110810,14.11740331,-90.4242947,0,2019-09-06
110818,17.50965575,-89.52669768,0,2011-11-27
110822,14.27369653,-90.5426845,0,2020-12-15
110835,15.54433593,-88.59721295,0,2013-07-06
110836,15.94115423,-89.34460136,0,2018-07-11
110845,14.92027072,-89.97915049,0,2020-06-26
110846,15.5186422,-88.76333329,0,2013-09-10
110847,14.98778736,-89.84998,0,2017-05-31
110847,14.98778736,-89.84998,0,2015-09-20
110847,14.98778736,-89.84998,0,2013-09-13
110847,14.98778736,-89.84998,0,2013-12-01
110848,15.40105166,-88.83926081,0,2014-10-02
110851,16.01259842,-90.91099006,0,2018-11-22
110851,16.01259842,-90.91099006,0,2010-03-17
110852,14.34218524,-90.81279146,0,2019-01-09
110855,17.17655824,-90.45227074,0,2017-08-11
110858,14.01862569,-90.92190703,0,2019-01-28
110863,15.97471204,-90.47678053,0,2012-04-21
110864,14.22931852,-89.87653241,0,2016-06-17
110866,16.05469266,-89.2374695,0,2010-10-12
110867,15.95075706,-90.63191454,0,2010-12-28
110869,13.88213047,-90.19575236,0,2013-05-30
110870,15.90632112,-90.99683928,0,2011-07-06
110870,15.90632112,-90.99683928,0,2015-11-04
110872,16.18517146,-89.8556889,0,2016-02-14
110874,14.41161406,-91.53785427,0,2019-08-12
110879,16.8093996,-90.69656807,0,2015-10-07
110883,17.0125442,-89.44457658,0,2018-10-19
110884,17.53075769,-89.62417229,0,2011-05-03
110884,17.53075769,-89.62417229,0,2017-09-12
110888,14.44054938,-91.46746149,0,2016-10-08
110888,14.44054938,-91.46746149,0,2010-10-19
110893,15.9340868,-90.8707855,0,2016-09-11
110894,14.62033019,-91.95493853,0,2013-08-05
110896,15.46607883,-89.46562391,0,2019-12-01
110898,16.8048405,-90.52351327,0,2020-07-10
110898,16.8048405,-90.52351327,0,2021-07-07
110901,13.86361673,-90.31817112,0,2013-03-21
110904,14.16845629,-90.94504554,0,2017-09-27
110907,16.1124426,-89.77129843,0,2015-09-19
110908,17.60537494,-90.44664105,0,2011-08-25
110909,14.40364309,-89.73214219,0,2010-12-21
110909,14.40364309,-89.73214219,0,2014-02-19
110911,17.69323046,-89.50466033,0,2017-11-05
110912,16.01083784,-89.24614581,0,2020-02-26
110917,16.4752035,-90.45053987,0,2016-12-01
110921,17.65481271,-89.8333155,0,2019-09-01
110922,13.91901687,-90.11835886,0,2018-09-10
110923,15.69704809,-89.97177268,0,2013-08-27
110928,15.91752965,-88.52806657,0,2013-12-13
110928,15.91752965,-88.52806657,0,2016-05-29
110931,14.64513571,-91.38164253,0,2010-01-06
110935,16.60729628,-89.70349108,0,2021-01-08
110936,16.25822122,-90.29685312,0,2012-04-08
110936,16.25822122,-90.29685312,0,2011-03-10
110942,15.98502766,-91.2686649,0,2021-08-30
110945,14.40576316,-89.53602761,0,2020-03-12
110947,14.95967589,-90.25192363,0,2020-01-14
110947,14.95967589,-90.25192363,0,2014-11-05
110949,17.08131756,-89.45309461,0,2018-12-06
110953,16.60855043,-90.36568538,0,2016-12-05
110953,16.60855043,-90.36568538,0,2019-07-03
110955,14.43460957,-91.16417867,0,2021-02-24
110962,14.64732273,-91.91858733,0,2019-10-26
110963,15.76187112,-91.72002055,0,2016-03-13
110969,15.46480534,-88.93103279,0,2015-01-14
110972,14.50270597,-91.05602312,0,2014-05-11
110973,17.22986455,-90.57090269,0,2010-05-28
110977,17.08187846,-90.52901113,0,2015-12-03
110981,15.76271731,-90.1238584,0,2012-12-12
110982,13.98517285,-90.80425683,0,2012-12-04
110989,16.86018154,-89.39885713,0,2017-05-29
110994,15.88291174,-89.27770766,0,2015-01-18
110996,15.78211404,-90.55514314,0,2020-04-20
111001,16.97627849,-90.10088455,0,2011-12-29
111007,17.18393166,-89.96382894,0,2014-09-30
111008,17.63957251,-90.08237316,0,2011-07-22
111010,17.61160873,-90.95571283,0,2012-11-19
111012,17.49759538,-90.03924253,0,2016-06-14
111017,17.39608804,-90.44272583,0,2014-09-17
111017,17.39608804,-90.44272583,0,2015-03-19
111018,15.68678147,-90.6898382,0,2018-04-24
111018,15.68678147,-90.6898382,0,2021-09-26
111019,17.76271126,-89.94879126,0,2021-12-06
111026,16.46853451,-89.8857608,0,2015-12-05
111033,14.35332435,-91.70839625,0,2011-09-24
111033,14.35332435,-91.70839625,0,2013-05-12
111034,16.51038304,-90.24103444,0,2010-06-10
111035,17.63587943,-89.58236107,0,2010-02-02
111035,17.63587943,-89.58236107,0,2017-10-13
111041,17.15981896,-90.50525049,0,2020-03-19
111041,17.15981896,-90.50525049,0,2010-02-07
111043,15.7982229,-90.89350559,0,2014-07-08
111043,15.7982229,-90.89350559,0,2016-10-06
111044,17.13911896,-89.19897893,0,2018-05-01
111045,15.1002703,-90.25333345,0,2021-05-05
111045,15.1002703,-90.25333345,0,2017-12-05
111050,14.04947483,-90.84813073,0,2021-11-11
111051,14.38522683,-89.72249892,0,2011-09-23
111053,14.62667448,-89.70972747,0,2019-08-04
111062,15.86078194,-89.41464615,0,2021-03-07
111068,17.46195395,-90.84312278,0,2014-04-27
111069,15.70753592,-88.9988406,0,2019-06-20
111070,14.44066419,-90.36455153,0,2019-10-13
111071,16.0382726,-89.75414985,0,2019-12-26
111071,16.0382726,-89.75414985,0,2010-03-22
111076,17.58988221,-89.15777259,0,2018-04-24
111077,14.23463276,-91.58084515,0,2017-07-14
111081,15.57650081,-90.34850944,0,2010-11-09
111082,14.28831967,-90.76809519,0,2010-02-04
111085,16.35030687,-89.46776915,0,2018-11-03
111091,17.73668526,-90.84747609,0,2015-02-04
111094,17.28425284,-89.45170296,0,2013-05-28
111094,17.28425284,-89.45170296,0,2014-12-24
111096,16.10417938,-89.94976192,0,2021-11-29
111096,16.10417938,-89.94976192,0,2021-05-12
111097,16.18475268,-90.34430999,0,2015-12-27
111098,17.71501844,-89.5926618,0,2021-12-05
111098,17.71501844,-89.5926618,0,2020-06-08
111100,15.76032027,-90.55200786,0,2020-03-01
111100,15.76032027,-90.55200786,0,2020-11-24
111108,15.33159994,-89.82006215,0,2015-08-28
111108,15.33159994,-89.82006215,0,2018-09-20
111108,15.33159994,-89.82006215,0,2020-06-15
111109,17.07382794,-90.11083108,0,2019-04-25
111110,17.71601797,-90.50998017,0,2012-08-23
111114,15.93786198,-89.32116547,0,2016-04-15
111118,16.99507244,-89.58929928,0,2012-12-17
111121,17.65870505,-90.18005754,0,2013-09-30
111122,14.7118138,-91.6779326,0,2010-09-07
111122,14.7118138,-91.6779326,0,2011-03-04
111122,14.7118138,-91.6779326,0,2018-07-28
111125,14.15808622,-90.86589246,0,2019-05-02
111126,15.65888734,-91.78391969,0,2017-03-23
111127,14.30784044,-91.43761572,0,2015-10-01
111127,14.30784044,-91.43761572,0,2014-07-09
111127,14.30784044,-91.43761572,0,2017-08-31
111128,13.99044083,-90.47508247,0,2016-02-22
111130,15.57052358,-90.63014929,0,2015-09-25
111130,15.57052358,-90.63014929,0,2010-10-14
111131,17.19112597,-91.06724248,0,2021-11-30
111131,17.19112597,-91.06724248,0,2021-08-17
111134,14.18319229,-90.14419255,0,2014-01-16
111135,17.0427105,-90.55063283,0,2015-12-17
111136,16.68836086,-90.29974908,0,2017-04-20
111136,16.68836086,-90.29974908,0,2016-01-29
111136,16.68836086,-90.29974908,0,2012-01-03
111137,17.59846674,-90.77066035,0,2014-11-22
111138,16.86736446,-90.17702929,0,2012-01-20
111139,14.7334174,-92.06728122,0,2011-10-26
111150,13.98049088,-90.60852469,0,2019-02-24
111151,15.25444595,-88.91501554,0,2012-04-29
111151,15.25444595,-88.91501554,0,2012-02-07
111154,16.04481283,-89.39188368,0,2016-02-04
111157,14.67694444,-91.69047402,0,2016-05-25
111158,16.80579498,-90.06957094,0,2012-12-26
111159,16.79753925,-89.89988426,0,2017-04-20
111161,15.88902858,-89.65648778,0,2011-08-04
111162,14.66833814,-92.08503903,0,2019-01-11
111162,14.66833814,-92.08503903,0,2014-12-08
111162,14.66833814,-92.08503903,0,2014-12-13
111164,16.62421699,-90.22251381,0,2015-12-17
111165,17.61894341,-89.51831375,0,2013-03-05
111170,17.37445739,-90.26154107,0,2010-05-27
111176,14.28291687,-90.87234684,0,2013-03-18
111178,15.84021277,-89.78509591,0,2012-09-30
111178,15.84021277,-89.78509591,0,2011-05-17
111179,17.51191591,-90.70873395,0,2021-12-06
111179,17.51191591,-90.70873395,0,2017-06-15
111187,17.7487666,-89.68812248,0,2015-07-02
111187,17.7487666,-89.68812248,0,2013-12-31
111187,17.7487666,-89.68812248,0,2012-04-05
111190,17.78025592,-90.82551491,0,2014-01-17
111191,15.92253457,-90.75027994,0,2012-02-27
111192,16.97935738,-90.5424424,0,2011-08-22
111193,15.04309074,-89.19681272,0,2013-07-14
111194,13.86370674,-90.25874597,0,2018-10-11
111198,17.49485769,-90.65419004,0,2012-07-19
111198,17.49485769,-90.65419004,0,2014-12-27
111203,17.65305002,-89.1577827,0,2021-12-22
111203,17.65305002,-89.1577827,0,2015-04-25
111203,17.65305002,-89.1577827,0,2011-07-12
111204,17.12998213,-90.42390744,0,2016-06-08
111206,16.84686608,-90.21047676,0,2012-06-21
111206,16.84686608,-90.21047676,0,2015-06-01
111208,15.68465852,-89.75669521,0,2019-08-29
111211,14.04286138,-91.42835885,0,2013-11-02
111211,14.04286138,-91.42835885,0,2018-10-13
111213,16.32222665,-89.37324768,0,2013-11-24
111215,16.22098148,-89.69748654,0,2015-01-02
111215,16.22098148,-89.69748654,0,2010-09-21
111218,14.01399989,-90.15318451,0,2014-11-03
111218,14.01399989,-90.15318451,0,2014-10-26
111219,17.19491279,-89.23374506,0,2018-12-09
111219,17.19491279,-89.23374506,0,2019-08-03
111221,16.34406714,-89.79175709,0,2013-05-09
111225,17.38976788,-90.59495128,0,2019-02-17
111225,17.38976788,-90.59495128,0,2016-06-02
111226,16.60010656,-90.09068108,0,2020-04-11
111226,16.60010656,-90.09068108,0,2014-02-19
111226,16.60010656,-90.09068108,0,2016-12-06
111233,17.30391397,-90.80568676,0,2019-01-01
111237,16.44105983,-90.01082345,0,2018-10-17
111241,16.00021399,-89.55843729,0,2014-05-22
111242,15.57804824,-89.8460469,0,2011-02-04
111242,15.57804824,-89.8460469,0,2011-11-22
111243,16.13952925,-89.95230167,0,2019-08-31
111243,16.13952925,-89.95230167,0,2011-02-19
111246,13.87605838,-90.3708113,0,2016-01-19
111246,13.87605838,-90.3708113,0,2014-04-01
111249,15.35613161,-89.28696583,0,2019-05-11
111260,15.52079707,-90.05568294,0,2020-08-25
111260,15.52079707,-90.05568294,0,2017-02-07
111260,15.52079707,-90.05568294,0,2018-10-06
111263,15.75400149,-90.95565139,0,2020-06-05
111263,15.75400149,-90.95565139,0,2010-12-24
111264,17.44523048,-89.60458976,0,2014-02-27
111265,17.57522041,-89.5269465,0,2012-10-11
111265,17.57522041,-89.5269465,0,2018-04-17
111265,17.57522041,-89.5269465,0,2017-09-16
111266,16.9474166,-90.61614744,0,2014-07-03
111267,15.90324904,-91.26102087,0,2010-04-05
111267,15.90324904,-91.26102087,0,2013-02-07
111267,15.90324904,-91.26102087,0,2014-03-15
111268,17.21017997,-89.31105171,0,2016-06-23
111270,17.54050043,-90.28993773,0,2011-06-22
111274,14.41095918,-92.01564195,0,2011-09-16
111278,14.26576043,-90.51868977,0,2021-02-02
111279,17.02961622,-89.90981556,0,2021-06-05
111281,16.52735502,-89.89914641,0,2010-08-15
111282,17.45761712,-89.67834458,0,2019-05-31
111288,17.63838287,-89.60716679,0,2021-12-23
111290,17.66939382,-90.36592766,0,2017-12-20
111293,17.13833449,-91.18240832,0,2012-09-01
111293,17.13833449,-91.18240832,0,2013-02-07
111300,14.40734388,-91.87365533,0,2012-10-29
111311,16.8508063,-90.16348551,0,2015-12-14
111320,14.69540847,-89.86584033,0,2010-04-30
111320,14.69540847,-89.86584033,0,2020-03-29
111321,15.76424316,-91.09362347,0,2013-02-10
111327,17.21667853,-90.24528887,0,2018-04-23
111329,14.35992168,-91.73056563,0,2020-08-19
111329,14.35992168,-91.73056563,0,2020-12-01
111344,15.51763984,-90.12422496,0,2015-12-05
111348,15.87519509,-88.91404843,0,2018-08-10
111348,15.87519509,-88.91404843,0,2013-02-28
111351,16.01650474,-91.33837875,0,2010-08-13
111355,15.53219295,-90.83588589,0,2021-07-07
111356,16.81673555,-90.32486508,0,2015-09-25
111358,17.80302886,-90.04268705,0,2012-08-16
111361,16.06930864,-90.41172109,0,2021-07-31
111361,16.06930864,-90.41172109,0,2020-09-26
111364,16.91924725,-89.70226182,0,2018-05-13
111365,17.42593635,-89.19132055,0,2020-03-25
111366,17.40431696,-90.5551553,0,2010-01-29
111372,14.18653454,-91.44090832,0,2019-12-29
111374,16.69583609,-89.22136936,0,2017-01-18
111375,16.70785333,-89.61408678,0,2013-02-17
